ride_id,scooter_id,user_id,start_time,end_time,start_lat,start_lng,end_lat,end_lng,battery_level,user_rating
RIDE_002697,SCOOT_0192,USER_01028,2026-06-30 16:41:27,06/30/2026 5:11 PM,40.705832,-74.007821,40.705055,-74.009312,1,3
RIDE_002698,SCOOT_0129,USER_00223,1781451440,1781452040,40.690294,-74.035672,40.692853,-74.036506,47,1
RIDE_002699,SCOOT_0296,USER_01199,06/24/2026 10:00 PM,1782340514,40.6747° N,-74.015658,40.674856,-74.011989,18%,2
RIDE_002700,SCOOT_0149,USER_01472,06/27/2026 7:05 PM,2026-06-27 19:18:01,40.710529,-74.0039,40.711399,-74.003818,18,1
RIDE_002701,SCOOT_0333,USER_01425,06/09/2026 6:37 PM,1781031377,40.780011,-73.990817,40.778285,-73.990853,35,2
RIDE_002702,SCOOT_0190,USER_00902,06/13/2026 2:13 PM,06/13/2026 2:16 PM,40.710239,-74.003968,40.7081,-74.003289,88,3
RIDE_002703,SCOOT_0202,USER_00096,1782052516,06/21/2026 3:09 PM,40.781097,-73.966901,40.779717,-73.967919,52,4
RIDE_002704,SCOOT_0037,USER_01006,1781787040,1781787700,40.7132,-74.005192,40.713171,-74.000076,43,2
RIDE_002705,SCOOT_0073,USER_00342,06/12/2026 2:15 AM,06/12/2026 2:36 AM,40.7291° N,-73.969284,40.724364,-73.968168,ERROR,3
RIDE_002706,SCOOT_0331,USER_01078,06/01/2026 3:41 PM,2026-06-01 15:48:48,40.7266,-73.973566,40.725479,-73.972724,60,2
RIDE_002707,SCOOT_0132,USER_00507,1781431327,2026-06-14 10:07:07,40.710589,-74.0084,40.714896,-74.007528,5,1
RIDE_002708,SCOOT_0135,USER_01370,1780383825,1780384305,40.719379,-73.9402,40.724315,-73.940922,14,5
RIDE_002709,SCOOT_0054,USER_00704,06/01/2026 2:34 PM,06/01/2026 2:59 PM,40.710043,-74.00874,40.708396,-74.010523,46%,4
RIDE_002710,SCOOT_0103,USER_01332,1780481038,06/03/2026 10:18 AM,40.7575° N,-73.993684,40.755019,-73.991909,58,5
RIDE_002711,SCOOT_0278,USER_01459,06/17/2026 4:36 PM,06/17/2026 4:44 PM,40.753775,73.9817° W,40.757586,-73.977858,low,2
RIDE_002712,SCOOT_0355,USER_00252,06/26/2026 8:56 PM,2026-06-26 21:21:28,40.743258,-73.980617,40.740664,-73.978539,88,1
RIDE_002713,SCOOT_0101,USER_00806,2026-06-20 22:22:53,1781996573,40.702,-74.01653,40.699565,-74.018839,91,5
RIDE_002714,SCOOT_0025,USER_00186,06/26/2026 7:32 PM,06/26/2026 7:53 PM,40.71408,-74.0113,40.717065,-74.012863,56,5
RIDE_002715,SCOOT_0005,USER_00385,1782518914,06/27/2026 12:19 AM,40.780107,73.9979° W,40.78007,-73.998925,93%,2
RIDE_002716,SCOOT_0375,USER_00784,2026-06-18 16:32:12,1781801112,40.7126,74.0001° W,40.713133,-74.002497,82%,3
RIDE_002717,SCOOT_0019,USER_01069,2026-06-06 11:05:43,2026-06-06 11:25:43,40.698574,-73.994097,40.70247,-73.993252,31%,3
RIDE_002718,SCOOT_0161,USER_01220,2026-06-05 10:29:02,2026-06-05 10:44:02,40.719874,-73.9966,40.724131,-74.002454,7,3
RIDE_002719,SCOOT_0250,USER_00574,2026-06-25 19:11:21,2026-06-25 19:32:21,40.715469,-74.002065,40.711453,-74.004722,97,1
RIDE_002720,SCOOT_0013,USER_00287,1781224298,1781226758,40.709397,-74.0089,40.707952,-74.008187,73%,4
RIDE_002721,SCOOT_0347,USER_00673,1780998567,2026-06-09 9:52:27,40.7163,-74.001675,40.713749,-74.004209,86,2
RIDE_002722,SCOOT_0066,USER_00909,06/23/2026 8:47 AM,06/23/2026 8:58 AM,40.809416,-73.958265,40.809665,-73.956845,51,
RIDE_002723,SCOOT_0174,USER_01400,2026-06-12 17:19:26,1781285786,40.712681,-74.0039,40.711673,-74.003095,50,1
RIDE_002724,SCOOT_0031,USER_01315,1780952834,2026-06-08 21:23:14,40.670289,-74.001756,40.668258,-74.002879,18,3
RIDE_002725,SCOOT_0259,USER_00371,06/04/2026 7:33 AM,06/04/2026 7:52 AM,40.71207,-73.945871,40.707526,-73.944225,70,3
RIDE_002726,SCOOT_0353,USER_01230,1782728951,1782730811,40.72895,-73.969304,40.726445,-73.968294,6,1
RIDE_002727,SCOOT_0379,USER_00184,2026-06-04 5:23:23,1780552463,40.710628,-74.008788,40.710404,-74.007757,N/A,1
RIDE_002728,SCOOT_0142,USER_00515,1781419706,06/14/2026 7:02 AM,40.7071° N,74.0038° W,40.704654,-74.003853,6%,
RIDE_002729,SCOOT_0076,USER_00321,2026-06-07 14:20:25,2026-06-07 14:39:25,40.7054,74.0193° W,40.702321,-74.020198,54%,3
RIDE_002730,SCOOT_0261,USER_00097,06/23/2026 12:16 AM,2026-06-23 0:59:17,40.7193,-74.011447,40.724378,-74.012226,31%,4
RIDE_002731,SCOOT_0112,USER_00081,1782687008,2026-06-28 23:25:08,40.783807,-73.992934,40.781494,-73.994443,low,3
RIDE_002732,SCOOT_0229,USER_00678,2026-06-01 1:35:14,06/01/2026 2:15 AM,40.7086° N,-74.006836,40.707396,-74.001283,55,4
RIDE_002733,SCOOT_0327,USER_00444,06/10/2026 2:39 PM,06/10/2026 3:05 PM,40.734681,-73.983446,40.735424,-73.986657,38,4
RIDE_002734,SCOOT_0152,USER_00842,06/08/2026 6:41 AM,1780902152,40.7751° N,-73.9856,40.767659,-73.983587,99,
RIDE_002735,SCOOT_0203,USER_01166,2026-06-24 7:18:25,2026-06-24 7:42:25,40.7083,74.0102° W,40.710396,-74.011233,66,4
RIDE_002736,SCOOT_0362,USER_00449,06/22/2026 2:04 PM,06/22/2026 2:29 PM,40.718855,-73.963797,40.716921,-73.961417,82,2
RIDE_002737,SCOOT_0167,USER_00190,1781522858,1781523578,40.709778,73.9971° W,40.707699,-73.993989,73,2
RIDE_002738,SCOOT_0024,USER_00560,1782294008,06/24/2026 10:04 AM,40.7162,-74.004736,40.714164,-74.00519,30%,4
RIDE_002739,SCOOT_0287,USER_00293,2026-06-03 10:22:01,2026-06-03 10:34:01,40.6461,-74.040012,40.647177,-74.039611,63,5
RIDE_002740,SCOOT_0017,USER_00179,06/04/2026 12:35 AM,2026-06-04 1:17:15,40.7019,74.0029° W,40.69969,-74.002038,22%,3
RIDE_002741,SCOOT_0309,USER_00112,2026-06-23 11:07:37,2026-06-23 11:46:37,40.713957,-74.006681,40.715863,-74.00976,76%,2
RIDE_002742,SCOOT_0225,USER_01036,06/30/2026 7:52 PM,06/30/2026 8:24 PM,40.7428° N,-73.925705,40.743937,-73.926251,4%,
RIDE_002743,SCOOT_0325,USER_00634,1780658324,06/05/2026 11:40 AM,40.720123,74.0040° W,40.717218,-74.003282,88,5
RIDE_002744,SCOOT_0245,USER_00378,1780858300,2026-06-07 19:20:40,40.77645,73.9894° W,40.779717,-73.988216,82,5
RIDE_002745,SCOOT_0368,USER_00846,2026-06-13 13:50:49,1781360989,40.66595,-74.000007,40.664732,-73.998395,63,3
RIDE_002746,SCOOT_0221,USER_00853,1782848417,1782850877,40.801984,-73.967297,40.80698,-73.967833,88,3
RIDE_002747,SCOOT_0087,USER_01029,1781322609,2026-06-13 3:55:09,40.7153° N,-74.00278,40.715007,-74.000444,49,4
RIDE_002748,SCOOT_0010,USER_00504,1782590345,1782591965,40.737,73.9765° W,40.733069,-73.975727,33,3
RIDE_002749,SCOOT_0288,USER_01107,06/22/2026 11:39 PM,06/23/2026 12:21 AM,40.7141° N,-74.001283,40.716474,-74.002137,86,1
RIDE_002750,SCOOT_0331,USER_00417,2026-06-08 23:52:33,2026-06-09 0:10:33,40.725336,73.9593° W,40.728669,-73.957077,54,2
RIDE_002751,SCOOT_0040,USER_00790,06/16/2026 5:58 PM,06/16/2026 6:39 PM,40.7523,-73.939438,40.75089,-73.941648,21%,1
RIDE_002752,SCOOT_0203,USER_01305,2026-06-07 3:29:16,06/07/2026 4:04 AM,40.711682,-74.007572,40.712302,-74.00796,10,2
RIDE_002753,SCOOT_0248,USER_00384,2026-06-25 7:53:43,06/25/2026 8:00 AM,40.712265,-74.009107,40.71509,-74.008877,16,4
RIDE_002754,SCOOT_0358,USER_01412,2026-06-02 4:05:32,1780373972,40.697011,74.0029° W,40.693015,-73.999025,82,5
RIDE_002755,SCOOT_0151,USER_00633,06/01/2026 12:17 AM,1780273202,40.711593,-74.020478,40.713882,-74.017711,28,2
RIDE_002756,SCOOT_0060,USER_00233,1781685655,06/17/2026 8:59 AM,40.751388,-73.936038,40.752038,-73.940288,64,5
RIDE_002757,SCOOT_0320,USER_00487,06/15/2026 10:48 PM,2026-06-15 22:54:17,40.756203,-73.9631,40.754393,-73.961381,N/A,
RIDE_002758,SCOOT_0342,USER_01396,1782154514,2026-06-22 18:58:14,40.7155° N,73.9482° W,40.712912,-73.951144,27,4
RIDE_002759,SCOOT_0197,USER_00329,2026-06-01 0:54:37,1780276837,40.728324,-73.926541,40.728815,-73.928769,45%,4
RIDE_002760,SCOOT_0086,USER_00792,2026-06-12 5:22:20,2026-06-12 6:06:20,40.702678,74.0287° W,40.702004,-74.025436,22%,2
RIDE_002761,SCOOT_0004,USER_00368,06/16/2026 12:58 AM,06/16/2026 1:07 AM,40.757915,-73.968312,40.762281,-73.970076,ERROR,5
RIDE_002762,SCOOT_0294,USER_00613,06/11/2026 3:29 AM,2026-06-11 3:53:23,40.712054,-73.997315,40.716387,-74.002332,22,5
RIDE_002763,SCOOT_0032,USER_01362,1780508150,2026-06-03 17:59:50,40.7143° N,-74.005998,40.716828,-74.008233,78,1
RIDE_002764,SCOOT_0255,USER_01033,2026-06-11 1:00:00,06/11/2026 1:31 AM,40.709442,-74.008704,40.707726,-74.006258,63,2
RIDE_002765,SCOOT_0021,USER_00696,1781020368,06/09/2026 4:23 PM,40.7248° N,-73.9982,40.719409,-73.995131,51%,3
RIDE_002766,SCOOT_0125,USER_01485,1782844438,2026-06-30 18:50:58,40.717884,-74.007308,40.71699,-74.005949,83,4
RIDE_002767,SCOOT_0131,USER_00057,1780689492,06/05/2026 8:12 PM,40.78749,-73.977328,40.785397,-73.982184,97,2
RIDE_002768,SCOOT_0346,USER_00961,1781420817,06/14/2026 7:33 AM,40.735697,-73.984036,40.733731,-73.983451,41,
RIDE_002769,SCOOT_0285,USER_00831,06/21/2026 9:56 AM,06/21/2026 10:29 AM,40.746942,-74.006663,40.74341,-74.001976,57,5
RIDE_002770,SCOOT_0325,USER_00610,1780873074,1780875774,40.716356,-73.999078,40.717976,-74.000368,78%,
RIDE_002771,SCOOT_0358,USER_00834,2026-06-18 2:55:18,2026-06-18 3:13:18,40.775367,-73.9687,40.776029,-73.96879,N/A,3
RIDE_002772,SCOOT_0079,USER_00194,06/16/2026 2:38 PM,2026-06-16 15:10:26,40.699062,-73.953405,40.700535,-73.952416,62,
RIDE_002773,SCOOT_0003,USER_00516,1781536934,06/15/2026 3:44 PM,40.7126,74.0053° W,40.710761,-74.003497,20,5
RIDE_002774,SCOOT_0326,USER_01205,06/23/2026 12:44 PM,2026-06-23 13:01:36,40.707572,-74.005256,40.709256,-74.005852,94,three
RIDE_002775,SCOOT_0312,USER_00390,06/21/2026 6:38 AM,06/21/2026 7:15 AM,40.714283,74.0100° W,40.711386,-74.009255,59,5
RIDE_002776,SCOOT_0101,USER_01463,2026-06-07 22:53:14,1780874234,40.761971,-74.0232,40.763537,-74.024827,65,4
RIDE_002777,SCOOT_0347,USER_00711,06/20/2026 7:14 PM,2026-06-20 19:36:32,40.6853° N,-74.07129,40.682789,-74.068392,41%,4
RIDE_002778,SCOOT_0121,USER_00639,1780649024,06/05/2026 9:24 AM,40.712931,-74.007531,40.712582,-74.006063,ERROR,2
RIDE_002779,SCOOT_0048,USER_00767,1782691589,06/29/2026 12:33 AM,40.75721,-73.987201,40.760489,-73.984289,34,2
RIDE_002780,SCOOT_0100,USER_00747,2026-06-13 7:08:42,1781335662,40.769667,-73.976508,40.771639,-73.975565,72,2
RIDE_002781,SCOOT_0076,USER_00173,06/15/2026 1:10 AM,1781487074,40.717043,-74.0024,40.713988,-74.00566,40%,3
RIDE_002782,SCOOT_0324,USER_01136,1780458595,2026-06-03 4:21:55,40.71,-74.002095,40.705266,-74.000911,22%,1
RIDE_002783,SCOOT_0140,USER_01006,06/18/2026 10:53 AM,06/18/2026 11:07 AM,40.6965,-74.021247,40.696992,-74.025277,16%,4
RIDE_002784,SCOOT_0110,USER_01335,2026-06-21 22:13:33,06/21/2026 10:27 PM,40.6869,-74.0324,40.685299,-74.032989,57,3
RIDE_002785,SCOOT_0134,USER_00755,06/30/2026 10:38 PM,06/30/2026 11:20 PM,40.7598,-73.941787,40.755815,-73.937748,8,1
RIDE_002786,SCOOT_0088,USER_00533,2026-06-21 2:44:28,1782012028,40.717541,74.0024° W,40.715459,-74.001379,44,5
RIDE_002787,SCOOT_0087,USER_00632,06/11/2026 7:09 AM,2026-06-11 7:16:24,40.707691,-74.002356,40.707469,-74.003584,ERROR,4
RIDE_002788,SCOOT_0305,USER_01284,2026-06-07 1:43:38,06/07/2026 2:26 AM,40.707905,74.0159° W,40.704789,-74.012572,15%,4
RIDE_002789,SCOOT_0198,USER_00693,2026-06-14 8:49:24,1781428824,40.6924° N,73.9914° W,40.69441,-73.98597,63,1
RIDE_002790,SCOOT_0042,USER_00851,06/01/2026 3:27 PM,06/01/2026 3:34 PM,40.7157,-74.063947,40.709872,-74.056868,1,1
RIDE_002791,SCOOT_0058,USER_00354,1780358615,06/02/2026 12:22 AM,40.7582° N,-74.0022,40.754368,-73.999341,66,2
RIDE_002792,SCOOT_0317,USER_01239,1780431038,06/02/2026 8:38 PM,40.68704,-74.04676,40.689724,-74.045756,80,4
RIDE_002793,SCOOT_0008,USER_01315,2026-06-27 23:10:47,1782603707,40.6655° N,-74.050995,40.667467,-74.049464,35,2
RIDE_002794,SCOOT_0379,USER_01227,1781597207,06/16/2026 8:40 AM,40.713848,74.0023° W,40.712763,-74.00173,48,3
RIDE_002795,SCOOT_0304,USER_00471,06/23/2026 9:49 PM,1782252593,40.693888,73.9866° W,40.69618,-73.987764,98,2
RIDE_002796,SCOOT_0160,USER_01475,06/01/2026 12:22 PM,1780317946,40.6912° N,-74.0088,40.694186,-74.007184,57,4
RIDE_002797,SCOOT_0292,USER_00115,2026-06-21 3:37:48,2026-06-21 3:42:48,40.7161° N,-74.012905,40.71562,-74.013745,36,2
RIDE_002798,SCOOT_0215,USER_00434,06/08/2026 12:24 PM,1780923295,40.7072° N,74.0183° W,40.70615,-74.015772,ERROR,5
RIDE_002799,SCOOT_0200,USER_00339,2026-06-12 11:11:12,06/12/2026 11:43 AM,40.6678,73.9733° W,40.669294,-73.973381,12,2
RIDE_002800,SCOOT_0032,USER_01028,06/22/2026 4:58 AM,1782105947,40.716427,-74.0118,40.714433,-74.012171,36,3
RIDE_002801,SCOOT_0170,USER_00078,06/12/2026 10:05 PM,2026-06-12 22:48:00,40.718262,-74.006186,40.719612,-74.007955,99,5
RIDE_002802,SCOOT_0373,USER_00317,1782577023,2026-06-27 16:46:03,40.7711,-73.944055,40.774123,-73.9443,72,3
RIDE_002803,SCOOT_0043,USER_01352,2026-06-11 2:46:07,1781146747,40.7155° N,-74.00369,40.717022,-74.000354,76,1
RIDE_002804,SCOOT_0108,USER_01279,06/16/2026 11:49 AM,06/16/2026 12:02 PM,40.80519,-73.973743,40.807115,-73.974892,55%,2
RIDE_002805,SCOOT_0225,USER_00002,1781373857,06/13/2026 6:23 PM,40.682039,-73.99339,40.68181,-73.998375,67,1
RIDE_002806,SCOOT_0114,USER_01423,06/02/2026 8:23 PM,2026-06-02 20:42:55,40.778607,-74.032947,40.786751,-74.028441,41%,3
RIDE_002807,SCOOT_0160,USER_00268,1781785457,06/18/2026 12:31 PM,40.72538,73.9350° W,40.726289,-73.936779,79,1
RIDE_002808,SCOOT_0270,USER_01227,2026-06-24 15:48:55,06/24/2026 4:01 PM,40.71357,74.0066° W,40.713288,-74.006032,53,
RIDE_002809,SCOOT_0022,USER_00588,2026-06-16 19:08:08,2026-06-16 19:42:08,40.707546,-74.005842,40.708036,-74.005455,25%,5
RIDE_002810,SCOOT_0150,USER_00577,2026-06-04 22:19:03,2026-06-04 22:26:03,40.7018,73.9860° W,40.700722,-73.985361,8%,3
RIDE_002811,SCOOT_0045,USER_00456,06/03/2026 7:15 PM,1780516795,40.717989,74.0063° W,40.718633,-74.006607,81%,2
RIDE_002812,SCOOT_0256,USER_00938,2026-06-16 20:08:45,1781642745,40.717749,-74.007031,40.7216,-74.007342,93,4
RIDE_002813,SCOOT_0107,USER_00513,06/26/2026 4:53 PM,1782494708,40.709362,-74.003283,40.708448,-74.001421,43,1
RIDE_002814,SCOOT_0162,USER_00761,2026-06-29 18:21:34,1782757894,40.6346° N,-74.044396,40.633233,-74.047586,49,5
RIDE_002815,SCOOT_0160,USER_01342,2026-06-07 8:33:27,2026-06-07 8:39:27,40.7017° N,-74.0175,40.701591,-74.021576,87,1
RIDE_002816,SCOOT_0226,USER_00577,06/17/2026 11:27 AM,2026-06-17 11:51:54,40.754725,-73.958376,40.755568,-73.955949,55,
RIDE_002817,SCOOT_0126,USER_00523,1782186709,2026-06-23 4:14:49,40.7799,-73.96077,40.785502,-73.962268,54,5
RIDE_002818,SCOOT_0086,USER_01366,06/22/2026 4:56 AM,2026-06-22 5:28:40,40.6861° N,-73.972331,40.688255,-73.970004,62%,3
RIDE_002819,SCOOT_0393,USER_01146,06/02/2026 5:44 AM,2026-06-02 6:01:27,40.799186,-73.977373,40.800464,-73.980314,24,5
RIDE_002820,SCOOT_0035,USER_01448,1781924692,2026-06-20 3:44:52,40.7432° N,-73.9947,40.742282,-73.995771,93,5
RIDE_002821,SCOOT_0016,USER_00529,1782249343,06/23/2026 9:35 PM,40.71022,-74.008918,40.708649,-74.013015,42,five star
RIDE_002822,SCOOT_0005,USER_00142,2026-06-03 13:29:09,1780494129,40.7097,-73.998204,40.711866,-73.995426,47,4
RIDE_002823,SCOOT_0348,USER_00468,1781731460,1781733440,40.724044,73.9513° W,40.71873,-73.955007,6,5
RIDE_002824,SCOOT_0237,USER_00991,1781459437,1781460157,40.7453,73.9870° W,40.744424,-73.988336,89,1
RIDE_002825,SCOOT_0301,USER_01266,1782695453,06/29/2026 1:53 AM,40.6936° N,-74.043794,40.691418,-74.050321,85,4
RIDE_002826,SCOOT_0065,USER_01151,06/05/2026 3:11 AM,1780630728,40.741543,-73.988585,40.740801,-73.991974,65,2
RIDE_002827,SCOOT_0036,USER_00712,2026-06-25 14:32:58,2026-06-25 15:06:58,40.739084,-73.99062,40.738706,-73.993839,ERROR,5
RIDE_002828,SCOOT_0290,USER_00491,1781283754,1781284354,40.744422,-74.003774,40.743961,-74.006373,75%,1
RIDE_002829,SCOOT_0113,USER_00425,06/14/2026 8:42 AM,06/14/2026 9:09 AM,40.7164,-74.004377,40.716218,-74.006769,15%,1
RIDE_002830,SCOOT_0066,USER_00167,2026-06-19 12:10:07,1781872747,40.7204,-73.992186,40.720838,-73.987375,78,5
RIDE_002831,SCOOT_0270,USER_00987,1780701648,1780703448,40.7923° N,73.9529° W,40.792693,-73.950901,75,3
RIDE_002832,SCOOT_0363,USER_00420,1781893714,2026-06-19 19:11:34,40.690164,-74.017968,40.691212,-74.016942,64,3
RIDE_002833,SCOOT_0208,USER_01201,06/13/2026 8:46 PM,06/13/2026 9:00 PM,40.71483,-74.001598,40.710556,-74.004522,16,three
RIDE_002834,SCOOT_0269,USER_00744,1782778908,1782779508,40.735191,-73.9497,40.745325,-73.94814,32,1
RIDE_002835,SCOOT_0252,USER_00932,06/22/2026 12:35 PM,2026-06-22 12:52:37,40.746833,-73.996009,40.745393,-73.995919,61,3
RIDE_002836,SCOOT_0112,USER_00327,1781273726,06/12/2026 2:57 PM,40.715,-74.015134,40.71422,-74.011101,2,1
RIDE_002837,SCOOT_0066,USER_01400,2026-06-16 7:23:58,1781594878,40.718338,-74.004992,40.714314,-74.003376,49,3
RIDE_002838,SCOOT_0220,USER_01378,2026-06-24 8:20:50,06/24/2026 8:44 AM,40.7891° N,-73.958104,40.791289,-73.953837,70,
RIDE_002839,SCOOT_0049,USER_01344,1782249174,06/23/2026 9:36 PM,40.7072° N,-73.996238,40.705125,-73.995361,86%,1
RIDE_002840,SCOOT_0334,USER_01475,06/30/2026 5:57 AM,06/30/2026 6:32 AM,40.8097,-73.982988,40.807106,-73.982696,50,4
RIDE_002841,SCOOT_0103,USER_01401,2026-06-20 11:03:28,2026-06-20 11:36:28,40.711893,-74.0034,40.710534,-73.998248,36%,2
RIDE_002842,SCOOT_0338,USER_00412,2026-06-16 22:14:59,1781648459,40.6747,-73.962925,40.672412,-73.968313,82,1
RIDE_002843,SCOOT_0028,USER_00757,1780650490,1780651930,40.713752,-74.007018,40.710423,-74.012063,81,2
RIDE_002844,SCOOT_0310,USER_00148,1781374509,2026-06-13 18:47:09,40.7829,-73.951683,40.784688,-73.951513,80,5
RIDE_002845,SCOOT_0062,USER_00567,1781701001,2026-06-17 13:09:41,40.710077,-73.988544,40.705788,-73.992807,92,
RIDE_002846,SCOOT_0261,USER_00342,06/19/2026 4:59 PM,2026-06-19 17:30:45,40.6851° N,-74.047713,40.68769,-74.045441,53,2
RIDE_002847,SCOOT_0135,USER_01189,06/05/2026 2:04 PM,1780668829,40.7735° N,-73.9832,40.769361,-73.981969,17,5
RIDE_002848,SCOOT_0122,USER_01111,1782384463,2026-06-25 11:02:43,40.699703,-74.0923,40.6972,-74.094344,51,
RIDE_002849,SCOOT_0178,USER_01476,1781798069,1781799509,40.7508,74.0018° W,40.750653,-74.002399,12%,5
RIDE_002850,SCOOT_0197,USER_00032,1781366943,06/13/2026 4:44 PM,40.7122° N,74.0089° W,40.710246,-74.012106,97,2
RIDE_002851,SCOOT_0362,USER_01088,2026-06-30 4:15:38,06/30/2026 4:55 AM,40.765601,-73.974078,40.763289,-73.969516,86,1
RIDE_002852,SCOOT_0282,USER_00206,2026-06-16 19:28:31,06/16/2026 7:33 PM,40.776808,-73.9406,40.774882,-73.946676,82,5
RIDE_002853,SCOOT_0115,USER_00605,06/03/2026 5:45 AM,06/03/2026 5:48 AM,40.708544,-73.983,40.708647,-73.984956,3,4
RIDE_002854,SCOOT_0208,USER_01351,1782378396,06/25/2026 9:41 AM,40.712662,-74.008045,40.711755,-74.00552,81,3
RIDE_002855,SCOOT_0201,USER_00515,06/28/2026 11:52 AM,06/28/2026 12:26 PM,40.734284,-73.923001,40.733589,-73.924027,26,1
RIDE_002856,SCOOT_0387,USER_00725,2026-06-24 21:44:08,06/24/2026 9:47 PM,40.73833,-73.985001,40.728367,-73.986771,31%,1
RIDE_002857,SCOOT_0066,USER_00648,1781720278,2026-06-17 18:47:58,40.7468,-73.974427,40.745956,-73.973384,23%,4
RIDE_002858,SCOOT_0312,USER_00957,06/09/2026 6:02 PM,06/09/2026 6:37 PM,40.704804,-73.9868,40.699766,-73.990462,50,three
RIDE_002859,SCOOT_0132,USER_00804,1782347303,1782347603,40.7121,-74.0009,40.713165,-74.00084,67,3
RIDE_002860,SCOOT_0310,USER_00566,06/15/2026 8:26 AM,2026-06-15 9:09:21,40.712722,74.0089° W,40.71109,-74.007572,82,5
RIDE_002861,SCOOT_0339,USER_01110,1780558812,06/04/2026 7:49 AM,40.733693,-73.965739,40.732527,-73.963262,2,2
RIDE_002862,SCOOT_0154,USER_00030,06/21/2026 9:12 AM,2026-06-21 9:56:56,40.732022,-74.0395,40.730277,-74.042028,26%,5
RIDE_002863,SCOOT_0350,USER_00468,2026-06-19 10:41:49,2026-06-19 10:54:49,40.6529° N,74.0652° W,40.660269,-74.063322,76%,
RIDE_002864,SCOOT_0296,USER_00656,1782363887,1782364967,40.821446,-73.954618,40.81922,-73.955763,ERROR,5
RIDE_002865,SCOOT_0343,USER_01434,2026-06-29 2:35:10,2026-06-29 2:50:10,40.7010° N,-74.0357,40.699237,-74.04028,69%,3
RIDE_002866,SCOOT_0362,USER_00018,2026-06-21 7:04:43,2026-06-21 7:08:43,40.8147° N,73.9708° W,40.813678,-73.970483,80,4
RIDE_002867,SCOOT_0115,USER_00216,2026-06-06 14:00:40,2026-06-06 14:27:40,40.711829,-74.0055,40.71569,-74.005883,71%,2
RIDE_002868,SCOOT_0283,USER_01243,06/03/2026 5:06 PM,06/03/2026 5:41 PM,40.7381,-73.980833,40.736753,-73.976561,91%,5
RIDE_002869,SCOOT_0386,USER_00381,2026-06-05 1:12:53,1780622993,40.7175,-74.00557,40.713648,-74.009248,5,5
RIDE_002870,SCOOT_0194,USER_00663,06/08/2026 12:28 AM,06/08/2026 12:44 AM,40.706402,-74.0021,40.705279,-74.003514,98,2
RIDE_002871,SCOOT_0162,USER_00469,06/11/2026 4:56 PM,06/11/2026 5:03 PM,40.710429,-74.0061,40.703281,-74.009398,13%,3
RIDE_002872,SCOOT_0072,USER_01476,1781528313,1781529153,40.710292,-74.0012,40.70785,-74.000629,69,three
RIDE_002873,SCOOT_0244,USER_00512,1781481012,1781483472,40.752931,-73.959742,40.756719,-73.959914,LOW,4
RIDE_002874,SCOOT_0212,USER_01090,2026-06-26 8:27:17,06/26/2026 9:04 AM,40.7485° N,-73.998777,40.747767,-74.000079,48,
RIDE_002875,SCOOT_0389,USER_00994,1780351759,1780353979,40.715,-74.004319,40.71679,-74.000541,90,
RIDE_002876,SCOOT_0296,USER_00309,1781202734,2026-06-11 19:02:14,40.7203° N,-74.005501,40.72355,-74.006556,31,5
RIDE_002877,SCOOT_0327,USER_00274,2026-06-08 10:56:47,1780918727,40.7851,-73.95637,40.788125,-73.956088,44,5
RIDE_002878,SCOOT_0057,USER_01363,1781334015,1781336235,40.7172,73.9631° W,40.717113,-73.958492,ERROR,
RIDE_002879,SCOOT_0111,USER_01296,1781705476,06/17/2026 2:24 PM,40.7427,-73.9523,40.745235,-73.953149,54,2
RIDE_002880,SCOOT_0293,USER_00388,06/16/2026 12:53 AM,2026-06-16 1:09:42,40.7877° N,-74.035773,40.784059,-74.03852,24,1
RIDE_002881,SCOOT_0392,USER_00803,1782793702,1782796222,40.709521,74.0047° W,40.710391,-74.003473,low,five star
RIDE_002882,SCOOT_0085,USER_00652,1780749680,2026-06-06 12:59:20,40.701122,-74.063502,40.697467,-74.062313,9,5
RIDE_002883,SCOOT_0244,USER_00391,1781810246,2026-06-18 19:35:26,40.710279,-74.012282,40.713193,-74.008097,21,4
RIDE_002884,SCOOT_0300,USER_01462,1781175683,06/11/2026 11:43 AM,40.7190° N,-74.0053,40.720906,-74.001142,13,5
RIDE_002885,SCOOT_0161,USER_00791,2026-06-14 23:49:13,1781481613,40.710234,-74.001557,40.711061,-73.998816,70,5
RIDE_002886,SCOOT_0088,USER_00741,06/10/2026 10:45 PM,1781132494,40.713544,-74.0008,40.714215,-74.005267,27,
RIDE_002887,SCOOT_0151,USER_00794,06/18/2026 3:59 PM,1781799228,40.7182° N,-74.063451,40.721998,-74.063721,26,5
RIDE_002888,SCOOT_0264,USER_00582,06/02/2026 3:45 AM,1780373897,40.717504,-74.001461,40.718794,-73.999935,ERROR,1
RIDE_002889,SCOOT_0049,USER_00126,06/26/2026 6:11 PM,1782498744,40.766453,74.0258° W,40.766808,-74.029125,88,
RIDE_002890,SCOOT_0385,USER_00006,06/23/2026 3:33 AM,1782187254,40.7095,-74.031659,40.705969,-74.026844,41,3
RIDE_002891,SCOOT_0219,USER_00164,2026-06-18 23:08:37,1781825557,40.727489,74.0089° W,40.728043,-74.009627,1,5
RIDE_002892,SCOOT_0338,USER_00688,2026-06-02 13:55:54,06/02/2026 2:24 PM,40.759798,-73.999221,40.762779,-73.99998,14,5
