station_id,timestamp,entries,exits
STN_002,2026-06-15 4:00:00,99,103
Stn_002,2026-06-13 22:00:00,79,72
STN_010,2026-06-09 21:00:00,144,119
STN_001,2026-06-18 3:00:00,73,73
STN_007,2026-06-12 8:00:00,489,472
STN_002,2026-06-23 0:00:00,85,72
STN_007,2026-06-20 18:00:00,494,423
STN_001,2026-06-17 23:00:00,74,72
Stn_008,2026-06-15 23:00:00,89,89
STN_003,2026-06-07 1:00:00,73,64
STN_002,2026-06-12 4:00:00,86,83
STN_002,2026-06-23 13:00:00,72,DEVICE_ERROR
stn_010,2026-06-06 11:00:00,134,111
STN_006,2026-06-15 7:00:00,438,440
stn_001,2026-06-14 8:00:00,432,373
Stn_003,2026-06-13 11:00:00,131,106
Stn_009,2026-06-15 3:00:00,83,75
stn_006,2026-06-15 10:00:00,195,161
STN_002,2026-06-23 4:00:00,97,85
Stn_006,2026-06-22 6:00:00,239,222
stn_001,2026-06-30 7:00:00,369,357
stn_006,2026-06-22 21:00:00,146,140
Stn_010,2026-06-25 12:00:00,84,83
stn_004,2026-06-26 5:00:00,114,94
STN_007,2026-06-18 5:00:00,105,88
stn_002,2026-06-15 21:00:00,129,124
STN_004,2026-06-02 8:00:00,463,382
STN_006,2026-06-17 7:00:00,345,286
STN_006,2026-06-14 12:00:00,98,86
stn_002,2026-06-19 14:00:00,97,95
STN_002,2026-06-12 17:00:00,384,354
stn_003,2026-06-23 22:00:00,99,80
STN_010,2026-06-01 19:00:00,422,411
STN_003,2026-06-03 8:00:00,420,364
stn_001,2026-06-17 0:00:00,69,57
stn_004,2026-06-15 21:00:00,108,111
STN_009,2026-06-25 3:00:00,88,76
STN_008,2026-06-14 3:00:00,79,78
stn_003,2026-06-18 13:00:00,74,63
STN_005,2026-06-09 7:00:00,396,349
STN_009,2026-06-27 0:00:00,82,80
STN_008,2026-06-06 21:00:00,132,-135
stn_005,2026-06-07 14:00:00,82,68
stn_008,2026-06-15 16:00:00,232,217
stn_003,2026-06-15 6:00:00,214,185
stn_009,2026-06-14 0:00:00,88,72
stn_003,2026-06-29 12:00:00,80,83
STN_010,2026-06-08 5:00:00,DEVICE_ERROR,-123
Stn_003,2026-06-22 17:00:00,378,393
STN_009,2026-06-21 17:00:00,466,415
STN_001,2026-06-21 1:00:00,83,71
STN_009,2026-06-11 20:00:00,266,238
STN_009,2026-06-03 12:00:00,82,82
STN_002,2026-06-17 14:00:00,DEVICE_ERROR,90
STN_007,2026-06-01 12:00:00,-94,91
stn_009,2026-06-12 22:00:00,96,96
Stn_006,2026-06-02 11:00:00,108,108
STN_010,2026-06-29 9:00:00,367,357
STN_001,2026-06-18 20:00:00,253,249
STN_002,2026-06-15 11:00:00,112,103
STN_003,2026-06-20 18:00:00,DEVICE_ERROR,420
stn_002,2026-06-29 21:00:00,137,118
STN_003,2026-06-16 8:00:00,413,354
STN_003,2026-06-17 14:00:00,85,69
STN_005,2026-06-21 2:00:00,90,75
STN_004,2026-06-30 2:00:00,77,-79
STN_004,2026-06-09 2:00:00,79,67
STN_007,2026-06-06 12:00:00,75,68
stn_009,2026-06-17 0:00:00,71,59
Stn_005,2026-06-01 18:00:00,514,415
stn_003,2026-06-18 19:00:00,404,325
Stn_009,2026-06-19 7:00:00,434,370
STN_001,2026-06-28 20:00:00,243,199
STN_005,2026-06-15 9:00:00,DEVICE_ERROR,317
Stn_009,2026-06-03 4:00:00,78,66
stn_002,2026-06-21 18:00:00,496,487
Stn_010,2026-06-17 11:00:00,104,85
stn_009,2026-06-18 23:00:00,74,71
stn_001,2026-06-21 13:00:00,70,64
STN_004,2026-06-15 0:00:00,78,77
STN_002,2026-06-09 18:00:00,470,380
STN_005,2026-06-15 17:00:00,466,419
STN_003,2026-06-16 23:00:00,79,80
STN_009,2026-06-15 0:00:00,83,85
STN_008,2026-06-10 22:00:00,97,DEVICE_ERROR
STN_006,2026-06-13 5:00:00,106,100
STN_010,2026-06-11 9:00:00,DEVICE_ERROR,388
stn_010,2026-06-04 1:00:00,91,74
stn_003,2026-06-13 0:00:00,87,86
STN_009,2026-06-30 7:00:00,-392,378
STN_010,2026-06-24 5:00:00,113,112
STN_003,2026-06-17 15:00:00,135,118
STN_003,2026-06-22 11:00:00,117,108
STN_006,2026-06-23 10:00:00,222,211
stn_009,2026-06-24 10:00:00,198,193
stn_004,2026-06-15 22:00:00,77,80
STN_002,2026-06-18 16:00:00,223,184
STN_010,2026-06-15 9:00:00,334,300
stn_009,2026-06-02 1:00:00,90,89
STN_005,2026-06-23 12:00:00,83,78
stn_005,2026-06-10 21:00:00,109,104
STN_005,2026-06-17 10:00:00,230,186
stn_006,2026-06-17 20:00:00,238,208
Stn_003,2026-06-15 2:00:00,78,78
Stn_005,2026-06-15 11:00:00,115,93
STN_009,2026-06-15 16:00:00,271,283
stn_005,2026-06-30 12:00:00,-95,83
stn_007,2026-06-20 6:00:00,201,205
STN_009,2026-06-21 16:00:00,281,233
STN_002,2026-06-15 20:00:00,242,221
Stn_007,2026-06-25 1:00:00,80,80
STN_001,2026-06-15 10:00:00,208,-187
stn_003,2026-06-13 7:00:00,441,358
STN_010,2026-06-12 13:00:00,71,68
STN_006,2026-06-08 18:00:00,526,-476
Stn_005,2026-06-05 2:00:00,88,71
stn_003,2026-06-02 13:00:00,90,74
STN_004,2026-06-25 18:00:00,485,489
STN_005,2026-06-08 0:00:00,76,74
STN_006,2026-06-07 18:00:00,503,436
STN_010,2026-06-03 16:00:00,DEVICE_ERROR,193
Stn_009,2026-06-15 10:00:00,218,221
STN_007,2026-06-26 6:00:00,242,202
Stn_002,2026-06-21 1:00:00,90,85
stn_010,2026-06-26 0:00:00,73,73
STN_010,2026-06-10 8:00:00,474,475
stn_001,2026-06-02 5:00:00,128,-111
STN_007,2026-06-19 0:00:00,82,74
Stn_002,2026-06-15 8:00:00,538,542
STN_006,2026-06-22 13:00:00,79,64
stn_001,2026-06-29 0:00:00,72,60
STN_007,2026-06-05 16:00:00,225,201
STN_007,2026-06-01 7:00:00,429,DEVICE_ERROR
STN_005,2026-06-23 8:00:00,501,495
stn_001,2026-06-12 12:00:00,76,69
STN_009,2026-06-27 4:00:00,86,DEVICE_ERROR
STN_009,2026-06-21 7:00:00,387,342
stn_006,2026-06-15 17:00:00,386,403
stn_010,2026-06-23 4:00:00,94,85
STN_004,2026-06-13 1:00:00,80,70
STN_002,2026-06-04 23:00:00,90,87
stn_004,2026-06-15 7:00:00,387,386
Stn_007,2026-06-08 1:00:00,76,72
stn_003,2026-06-12 15:00:00,139,130
STN_007,2026-06-13 11:00:00,105,86
STN_009,2026-06-27 5:00:00,125,102
STN_005,2026-06-24 17:00:00,477,451
STN_002,2026-06-13 18:00:00,593,-621
STN_009,2026-06-07 17:00:00,485,418
Stn_004,2026-06-16 4:00:00,88,71
Stn_008,2026-06-14 13:00:00,70,73
Stn_007,2026-06-22 23:00:00,81,79
stn_003,2026-06-11 21:00:00,131,109
STN_010,2026-06-02 2:00:00,83,71
stn_010,2026-06-07 14:00:00,80,78
STN_006,2026-06-29 3:00:00,76,78
stn_006,2026-06-15 9:00:00,348,290
stn_001,2026-06-11 15:00:00,119,98
STN_007,2026-06-29 12:00:00,84,77
STN_005,2026-06-02 23:00:00,-91,93
STN_001,2026-06-15 8:00:00,524,477
STN_004,2026-06-24 17:00:00,-439,427
stn_007,2026-06-29 4:00:00,83,DEVICE_ERROR
STN_006,2026-06-13 12:00:00,78,67
STN_004,2026-06-09 0:00:00,70,62
stn_003,2026-06-19 17:00:00,420,375
stn_001,2026-06-20 23:00:00,91,91
STN_002,2026-06-01 22:00:00,DEVICE_ERROR,84
STN_007,2026-06-07 5:00:00,138,120
STN_008,2026-06-05 6:00:00,-260,263
stn_010,2026-06-15 10:00:00,228,DEVICE_ERROR
stn_009,2026-06-17 13:00:00,78,63
stn_008,2026-06-26 20:00:00,216,185
stn_006,2026-06-12 2:00:00,84,75
Stn_010,2026-06-24 4:00:00,97,101
STN_010,2026-06-28 14:00:00,84,77
STN_005,2026-06-12 21:00:00,122,-105
STN_001,2026-06-15 11:00:00,DEVICE_ERROR,102
stn_007,2026-06-03 14:00:00,101,93
stn_003,2026-06-15 7:00:00,428,DEVICE_ERROR
STN_010,2026-06-23 21:00:00,134,111
stn_003,2026-06-05 21:00:00,113,102
stn_006,2026-06-06 22:00:00,85,82
STN_001,2026-06-29 1:00:00,91,84
STN_009,2026-06-15 7:00:00,430,414
stn_006,2026-06-09 21:00:00,129,132
stn_005,2026-06-20 12:00:00,81,-82
stn_008,2026-06-15 7:00:00,391,403
STN_009,2026-06-13 0:00:00,88,89
STN_009,2026-06-26 12:00:00,79,73
STN_007,2026-06-13 23:00:00,71,70
stn_008,2026-06-18 22:00:00,84,76
STN_001,2026-06-18 16:00:00,257,232
Stn_003,2026-06-22 0:00:00,71,-68
STN_008,2026-06-30 3:00:00,78,67
STN_007,2026-06-09 21:00:00,112,112
STN_004,2026-06-01 22:00:00,90,92
stn_010,2026-06-06 10:00:00,197,197
STN_003,2026-06-19 21:00:00,144,125
STN_009,2026-06-19 17:00:00,370,306
STN_008,2026-06-25 15:00:00,115,116
STN_007,2026-06-06 22:00:00,82,70
STN_002,2026-06-08 23:00:00,69,70
STN_009,2026-06-08 15:00:00,115,105
STN_007,2026-06-04 7:00:00,402,-411
STN_003,2026-06-15 23:00:00,88,73
STN_005,2026-06-18 5:00:00,107,90
stn_004,2026-06-24 15:00:00,111,102
Stn_008,2026-06-15 3:00:00,69,72
Stn_002,2026-06-30 19:00:00,442,459
stn_006,2026-06-02 18:00:00,575,-470
Stn_008,2026-06-15 0:00:00,78,80
STN_010,2026-06-15 14:00:00,76,70
stn_003,2026-06-16 6:00:00,223,DEVICE_ERROR
STN_002,2026-06-24 14:00:00,100,89
STN_009,2026-06-19 1:00:00,75,71
STN_007,2026-06-12 0:00:00,72,64
STN_006,2026-06-27 16:00:00,264,262
stn_007,2026-06-15 12:00:00,88,91
stn_006,2026-06-03 16:00:00,242,209
stn_004,2026-06-16 7:00:00,DEVICE_ERROR,328
stn_004,2026-06-26 17:00:00,478,479
Stn_010,2026-06-30 14:00:00,98,92
STN_002,2026-06-14 9:00:00,399,340
stn_007,2026-06-10 16:00:00,245,202
STN_008,2026-06-12 6:00:00,-234,218
Stn_003,2026-06-18 4:00:00,96,94
stn_006,2026-06-19 18:00:00,525,444
STN_005,2026-06-25 22:00:00,95,83
stn_001,2026-06-19 0:00:00,75,62
stn_002,2026-06-09 5:00:00,138,DEVICE_ERROR
Stn_004,2026-06-10 7:00:00,342,324
Stn_001,2026-06-17 7:00:00,376,319
STN_007,2026-06-16 17:00:00,424,419
stn_004,2026-06-14 14:00:00,94,98
STN_006,2026-06-09 10:00:00,237,221
Stn_006,2026-06-11 13:00:00,82,-78
stn_004,2026-06-22 19:00:00,DEVICE_ERROR,458
STN_006,2026-06-27 6:00:00,219,201
STN_004,2026-06-27 19:00:00,401,386
STN_002,2026-06-17 15:00:00,143,117
stn_002,2026-06-14 15:00:00,117,118
Stn_010,2026-06-02 18:00:00,597,565
STN_004,2026-06-13 16:00:00,224,199
stn_010,2026-06-25 1:00:00,DEVICE_ERROR,75
STN_001,2026-06-16 1:00:00,90,80
STN_009,2026-06-14 3:00:00,71,66
STN_010,2026-06-02 23:00:00,80,DEVICE_ERROR
STN_010,2026-06-11 8:00:00,551,494
stn_005,2026-06-29 15:00:00,142,128
Stn_006,2026-06-11 19:00:00,380,329
Stn_002,2026-06-07 16:00:00,239,236
STN_005,2026-06-05 12:00:00,91,76
stn_010,2026-06-11 5:00:00,128,DEVICE_ERROR
Stn_004,2026-06-15 23:00:00,72,68
stn_008,2026-06-14 2:00:00,72,73
STN_002,2026-06-15 2:00:00,80,77
stn_008,2026-06-01 14:00:00,78,73
STN_009,2026-06-20 23:00:00,79,80
Stn_003,2026-06-26 2:00:00,80,-73
STN_007,2026-06-15 7:00:00,412,331
Stn_002,2026-06-15 12:00:00,89,85
STN_009,2026-06-13 23:00:00,89,75
STN_004,2026-06-18 7:00:00,434,436
stn_010,2026-06-30 20:00:00,237,207
stn_001,2026-06-01 14:00:00,86,74
STN_007,2026-06-15 19:00:00,473,456
stn_005,2026-06-26 4:00:00,89,91
stn_004,2026-06-05 23:00:00,77,68
STN_009,2026-06-23 16:00:00,213,222
stn_003,2026-06-28 1:00:00,73,60
stn_004,2026-06-08 19:00:00,465,473
STN_007,2026-06-15 18:00:00,585,523
Stn_010,2026-06-15 21:00:00,125,111
STN_010,2026-06-14 13:00:00,88,91
STN_006,2026-06-27 12:00:00,86,82
Stn_001,2026-06-06 18:00:00,481,501
stn_008,2026-06-20 16:00:00,216,207
stn_007,2026-06-23 23:00:00,71,57
STN_003,2026-06-06 7:00:00,340,289
STN_005,2026-06-03 23:00:00,85,79
STN_002,2026-06-17 12:00:00,92,93
STN_003,2026-06-18 6:00:00,199,197
STN_006,2026-06-10 15:00:00,131,106
stn_009,2026-06-01 16:00:00,240,240
stn_007,2026-06-23 4:00:00,96,99
STN_002,2026-06-13 0:00:00,71,59
STN_009,2026-06-14 20:00:00,230,DEVICE_ERROR
stn_010,2026-06-20 4:00:00,77,72
STN_006,2026-06-16 19:00:00,484,398
STN_005,2026-06-17 9:00:00,355,346
STN_009,2026-06-08 2:00:00,88,93
stn_006,2026-06-15 11:00:00,138,133
STN_009,2026-06-11 23:00:00,71,67
stn_007,2026-06-07 12:00:00,79,77
stn_006,2026-06-09 2:00:00,76,71
STN_004,2026-06-06 8:00:00,506,434
stn_004,2026-06-01 9:00:00,429,385
stn_005,2026-06-12 1:00:00,79,78
STN_006,2026-06-01 23:00:00,92,79
STN_003,2026-06-15 14:00:00,4,4
stn_008,2026-06-14 21:00:00,147,139
STN_007,2026-06-27 12:00:00,90,72
STN_008,2026-06-07 22:00:00,97,89
STN_004,2026-06-15 8:00:00,431,435
Stn_010,2026-06-09 18:00:00,469,487
STN_007,2026-06-13 7:00:00,387,398
Stn_005,2026-06-29 4:00:00,-93,97
Stn_010,2026-06-15 6:00:00,DEVICE_ERROR,DEVICE_ERROR
STN_010,2026-06-17 14:00:00,87,-87
Stn_001,2026-06-05 9:00:00,362,303
STN_007,2026-06-21 10:00:00,211,170
Stn_008,2026-06-16 18:00:00,DEVICE_ERROR,393
STN_001,2026-06-14 9:00:00,349,348
STN_002,2026-06-29 15:00:00,116,97
Stn_002,2026-06-09 10:00:00,220,210
STN_006,2026-06-03 18:00:00,475,414
STN_006,2026-06-15 1:00:00,85,83
stn_001,2026-06-15 13:00:00,93,95
Stn_009,2026-06-19 10:00:00,248,216
STN_005,2026-06-11 9:00:00,380,323
STN_005,2026-06-12 10:00:00,227,226
Stn_008,2026-06-23 11:00:00,137,DEVICE_ERROR
STN_005,2026-06-10 23:00:00,76,73
STN_005,2026-06-29 23:00:00,79,74
stn_003,2026-06-01 19:00:00,DEVICE_ERROR,406
STN_002,2026-06-03 3:00:00,88,86
STN_005,2026-06-20 6:00:00,200,186
stn_004,2026-06-19 10:00:00,229,232
stn_005,2026-06-30 22:00:00,88,80
stn_004,2026-06-15 15:00:00,-139,146
STN_006,2026-06-15 20:00:00,-226,189
STN_005,2026-06-30 0:00:00,74,59
stn_002,2026-06-04 19:00:00,468,382
STN_010,2026-06-16 18:00:00,520,509
stn_007,2026-06-15 8:00:00,416,400
STN_003,2026-06-30 13:00:00,71,73
stn_004,2026-06-25 13:00:00,92,92
STN_002,2026-06-11 2:00:00,85,85
STN_001,2026-06-04 6:00:00,-211,185
STN_001,2026-06-06 6:00:00,228,236
STN_003,2026-06-09 18:00:00,586,503
stn_010,2026-06-25 21:00:00,DEVICE_ERROR,97
STN_003,2026-06-26 7:00:00,-426,364
Stn_005,2026-06-25 8:00:00,481,422
STN_001,2026-06-25 17:00:00,420,419
stn_007,2026-06-09 2:00:00,82,79
STN_008,2026-06-30 4:00:00,84,77
stn_010,2026-06-15 13:00:00,78,-80
stn_010,2026-06-08 8:00:00,457,434
Stn_007,2026-06-03 8:00:00,415,371
stn_008,2026-06-18 2:00:00,72,72
STN_010,2026-06-17 2:00:00,87,84
STN_003,2026-06-01 18:00:00,485,499
stn_006,2026-06-23 21:00:00,145,130
stn_010,2026-06-15 16:00:00,DEVICE_ERROR,195
STN_006,2026-06-30 5:00:00,113,110
STN_002,2026-06-10 0:00:00,72,75
Stn_007,2026-06-23 11:00:00,125,106
STN_010,2026-06-11 12:00:00,89,72
STN_009,2026-06-24 5:00:00,116,117
stn_008,2026-06-15 11:00:00,126,117
Stn_005,2026-06-25 14:00:00,86,89
stn_001,2026-06-23 10:00:00,223,232
stn_005,2026-06-15 23:00:00,93,-91
STN_001,2026-06-29 16:00:00,266,268
STN_008,2026-06-05 5:00:00,-119,108
STN_003,2026-06-14 22:00:00,80,71
Stn_009,2026-06-24 9:00:00,DEVICE_ERROR,329
STN_008,2026-06-04 11:00:00,127,119
Stn_005,2026-06-01 10:00:00,196,159
STN_003,2026-06-27 1:00:00,78,76
STN_003,2026-06-08 23:00:00,69,DEVICE_ERROR
STN_002,2026-06-30 15:00:00,109,100
STN_002,2026-06-21 12:00:00,82,75
STN_009,2026-06-04 11:00:00,138,115
STN_007,2026-06-01 11:00:00,104,109
stn_005,2026-06-13 22:00:00,91,91
stn_009,2026-06-15 13:00:00,86,72
STN_004,2026-06-21 7:00:00,370,309
stn_009,2026-06-08 1:00:00,92,80
stn_010,2026-06-25 7:00:00,417,371
Stn_005,2026-06-30 18:00:00,529,527
stn_005,2026-06-12 13:00:00,77,DEVICE_ERROR
STN_005,2026-06-28 8:00:00,534,519
Stn_007,2026-06-11 10:00:00,207,211
stn_003,2026-06-26 17:00:00,402,355
Stn_004,2026-06-18 0:00:00,79,DEVICE_ERROR
STN_004,2026-06-17 0:00:00,85,86
Stn_006,2026-06-21 22:00:00,82,82
STN_005,2026-06-23 15:00:00,123,121
stn_004,2026-06-25 5:00:00,126,123
Stn_007,2026-06-19 11:00:00,112,112
stn_001,2026-06-28 22:00:00,96,DEVICE_ERROR
STN_004,2026-06-14 9:00:00,410,400
Stn_008,2026-06-24 10:00:00,196,168
stn_007,2026-06-03 15:00:00,119,101
stn_005,2026-06-15 20:00:00,215,204
Stn_008,2026-06-17 19:00:00,385,388
STN_007,2026-06-14 18:00:00,562,585
stn_008,2026-06-25 14:00:00,80,75
STN_002,2026-06-15 13:00:00,92,89
STN_004,2026-06-15 1:00:00,78,63
stn_006,2026-06-03 13:00:00,87,90
stn_004,2026-06-28 3:00:00,DEVICE_ERROR,64
STN_004,2026-06-27 6:00:00,237,214
Stn_005,2026-06-09 19:00:00,421,414
stn_010,2026-06-16 5:00:00,108,93
STN_009,2026-06-18 9:00:00,434,395
STN_005,2026-06-25 19:00:00,392,370
stn_008,2026-06-02 6:00:00,200,201
STN_001,2026-06-22 23:00:00,87,77
Stn_001,2026-06-22 17:00:00,408,334
STN_008,2026-06-10 21:00:00,144,143
STN_004,2026-06-28 7:00:00,401,374
STN_001,2026-06-17 11:00:00,114,112
Stn_009,2026-06-01 22:00:00,81,67
STN_006,2026-06-03 9:00:00,360,292
Stn_008,2026-06-07 8:00:00,-499,-474
Stn_001,2026-06-30 11:00:00,109,-95
Stn_005,2026-06-04 13:00:00,90,76
stn_003,2026-06-29 17:00:00,401,343
STN_008,2026-06-16 0:00:00,69,60
Stn_009,2026-06-26 21:00:00,DEVICE_ERROR,114
STN_002,2026-06-01 3:00:00,73,65
stn_008,2026-06-15 6:00:00,232,196
stn_007,2026-06-27 10:00:00,203,184
STN_010,2026-06-15 4:00:00,78,78
stn_006,2026-06-08 6:00:00,244,207
STN_003,2026-06-05 5:00:00,126,124
STN_002,2026-06-20 12:00:00,84,86
STN_003,2026-06-15 8:00:00,519,484
STN_007,2026-06-26 1:00:00,82,83
STN_002,2026-06-15 16:00:00,224,231
stn_006,2026-06-24 21:00:00,129,135
stn_002,2026-06-29 17:00:00,404,326
stn_004,2026-06-11 23:00:00,89,76
stn_008,2026-06-06 9:00:00,434,433
STN_002,2026-06-26 1:00:00,83,75
STN_004,2026-06-05 12:00:00,75,63
STN_003,2026-06-25 8:00:00,529,472
STN_001,2026-06-20 9:00:00,386,381
stn_010,2026-06-21 12:00:00,79,82
STN_006,2026-06-03 6:00:00,247,248
Stn_009,2026-06-08 13:00:00,86,87
STN_007,2026-06-11 15:00:00,134,113
STN_008,2026-06-30 1:00:00,83,69
STN_001,2026-06-29 17:00:00,477,450
Stn_002,2026-06-10 19:00:00,463,397
Stn_003,2026-06-28 4:00:00,83,70
stn_004,2026-06-15 16:00:00,213,194
stn_002,2026-06-09 6:00:00,234,220
stn_010,2026-06-27 2:00:00,DEVICE_ERROR,87
stn_006,2026-06-17 5:00:00,135,109
stn_005,2026-06-03 16:00:00,221,204
stn_002,2026-06-26 13:00:00,83,73
Stn_009,2026-06-29 2:00:00,83,75
stn_008,2026-06-07 3:00:00,82,81
STN_005,2026-06-15 18:00:00,DEVICE_ERROR,538
STN_010,2026-06-28 20:00:00,240,248
stn_010,2026-06-11 18:00:00,585,475
STN_009,2026-06-20 13:00:00,86,83
stn_008,2026-06-08 5:00:00,120,DEVICE_ERROR
Stn_005,2026-06-20 20:00:00,279,258
stn_002,2026-06-04 0:00:00,70,70
STN_002,2026-06-17 5:00:00,111,95
Stn_005,2026-06-18 0:00:00,72,73
stn_002,2026-06-11 7:00:00,438,372
STN_004,2026-06-03 22:00:00,84,69
STN_006,2026-06-13 6:00:00,237,225
Stn_006,2026-06-23 20:00:00,258,248
STN_006,2026-06-15 21:00:00,136,110
stn_003,2026-06-04 16:00:00,237,210
stn_003,2026-06-25 6:00:00,-236,240
STN_002,2026-06-15 19:00:00,438,363
stn_007,2026-06-05 19:00:00,-383,365
STN_009,2026-06-05 22:00:00,97,99
STN_003,2026-06-30 4:00:00,87,73
STN_007,2026-06-07 20:00:00,239,238
STN_001,2026-06-03 10:00:00,225,221
Stn_002,2026-06-18 2:00:00,86,80
stn_004,2026-06-04 12:00:00,92,82
Stn_004,2026-06-22 17:00:00,385,340
stn_010,2026-06-14 10:00:00,242,240
stn_002,2026-06-05 12:00:00,79,79
stn_010,2026-06-21 23:00:00,80,66
Stn_010,2026-06-26 11:00:00,137,123
stn_004,2026-06-29 15:00:00,DEVICE_ERROR,118
stn_001,2026-06-29 3:00:00,73,67
STN_003,2026-06-17 5:00:00,111,93
STN_007,2026-06-25 14:00:00,91,95
stn_008,2026-06-21 19:00:00,442,423
stn_005,2026-06-07 4:00:00,94,96
STN_001,2026-06-27 13:00:00,85,78
STN_001,2026-06-15 14:00:00,82,76
STN_005,2026-06-24 22:00:00,DEVICE_ERROR,67
stn_007,2026-06-04 13:00:00,78,-67
STN_007,2026-06-11 21:00:00,135,133
Stn_001,2026-06-01 2:00:00,87,DEVICE_ERROR
Stn_009,2026-06-02 17:00:00,402,327
stn_007,2026-06-12 10:00:00,216,209
STN_006,2026-06-29 23:00:00,76,67
STN_005,2026-06-15 15:00:00,120,109
stn_005,2026-06-25 20:00:00,215,-184
stn_003,2026-06-25 11:00:00,135,126
STN_009,2026-06-26 17:00:00,404,405
STN_006,2026-06-21 3:00:00,81,71
Stn_005,2026-06-21 22:00:00,101,83
STN_006,2026-06-23 11:00:00,134,135
stn_006,2026-06-19 12:00:00,89,78
Stn_009,2026-06-27 9:00:00,437,-383
stn_004,2026-06-08 10:00:00,260,222
STN_004,2026-06-23 10:00:00,212,193
Stn_010,2026-06-16 9:00:00,378,308
stn_006,2026-06-26 20:00:00,DEVICE_ERROR,248
STN_010,2026-06-18 13:00:00,DEVICE_ERROR,62
stn_008,2026-06-28 21:00:00,122,126
stn_002,2026-06-25 19:00:00,463,414
STN_003,2026-06-26 14:00:00,84,71
STN_003,2026-06-21 23:00:00,89,73
STN_001,2026-06-12 13:00:00,76,63
stn_004,2026-06-28 0:00:00,91,92
STN_010,2026-06-18 14:00:00,78,72
stn_003,2026-06-27 20:00:00,276,240
STN_004,2026-06-26 15:00:00,118,119
stn_003,2026-06-06 22:00:00,75,61
STN_009,2026-06-11 0:00:00,68,57
Stn_010,2026-06-21 2:00:00,77,68
Stn_007,2026-06-22 17:00:00,431,-365
STN_009,2026-06-12 4:00:00,77,72
Stn_001,2026-06-21 12:00:00,77,63
STN_004,2026-06-19 16:00:00,264,228
STN_006,2026-06-15 12:00:00,82,82
STN_005,2026-06-11 16:00:00,211,169
stn_006,2026-06-11 2:00:00,77,71
STN_008,2026-06-19 20:00:00,250,252
Stn_004,2026-06-21 10:00:00,209,202
STN_005,2026-06-21 19:00:00,378,348
STN_009,2026-06-18 2:00:00,71,66
stn_003,2026-06-30 1:00:00,80,68
STN_010,2026-06-18 2:00:00,91,90
Stn_010,2026-06-22 12:00:00,88,DEVICE_ERROR
STN_009,2026-06-20 12:00:00,-81,DEVICE_ERROR
stn_005,2026-06-23 21:00:00,125,127
STN_008,2026-06-25 9:00:00,-364,293
stn_006,2026-06-20 17:00:00,403,388
STN_008,2026-06-29 13:00:00,71,59
stn_004,2026-06-29 14:00:00,97,83
Stn_004,2026-06-25 23:00:00,90,74
stn_006,2026-06-28 8:00:00,487,414
stn_003,2026-06-14 13:00:00,-77,66
STN_008,2026-06-11 15:00:00,124,114
stn_008,2026-06-15 4:00:00,83,75
Stn_004,2026-06-28 8:00:00,438,366
stn_003,2026-06-10 15:00:00,145,131
stn_004,2026-06-12 6:00:00,259,248
STN_007,2026-06-10 5:00:00,109,98
stn_005,2026-06-16 23:00:00,76,73
stn_002,2026-06-19 1:00:00,71,62
stn_008,2026-06-26 6:00:00,215,196
STN_008,2026-06-17 8:00:00,539,508
stn_008,2026-06-09 15:00:00,118,113
stn_010,2026-06-15 3:00:00,74,64
STN_001,2026-06-10 0:00:00,86,82
Stn_010,2026-06-17 1:00:00,76,65
STN_010,2026-06-25 16:00:00,266,214
stn_005,2026-06-13 19:00:00,416,354
STN_006,2026-06-28 17:00:00,421,-439
STN_009,2026-06-21 9:00:00,425,350
Stn_001,2026-06-09 17:00:00,483,411
stn_003,2026-06-27 21:00:00,142,121
STN_006,2026-06-02 23:00:00,77,71
STN_008,2026-06-15 12:00:00,95,77
stn_004,2026-06-10 21:00:00,-123,121
stn_001,2026-06-19 15:00:00,114,117
Stn_004,2026-06-13 22:00:00,84,81
stn_001,2026-06-15 23:00:00,70,61
STN_007,2026-06-24 10:00:00,219,216
STN_006,2026-06-26 19:00:00,467,460
stn_008,2026-06-22 9:00:00,382,394
stn_003,2026-06-15 3:00:00,82,84
Stn_003,2026-06-24 23:00:00,82,72
STN_009,2026-06-15 6:00:00,201,176
STN_005,2026-06-04 9:00:00,353,317
STN_006,2026-06-07 7:00:00,450,419
STN_003,2026-06-14 8:00:00,427,385
STN_002,2026-06-15 6:00:00,257,231
stn_007,2026-06-07 8:00:00,471,418
STN_008,2026-06-13 20:00:00,234,210
STN_005,2026-06-28 3:00:00,75,73
Stn_007,2026-06-18 19:00:00,468,456
STN_008,2026-06-15 20:00:00,231,DEVICE_ERROR
STN_009,2026-06-27 19:00:00,384,315
STN_008,2026-06-11 1:00:00,89,-76
STN_003,2026-06-29 9:00:00,432,348
Stn_003,2026-06-11 4:00:00,98,87
STN_004,2026-06-27 20:00:00,224,218
STN_006,2026-06-15 0:00:00,75,73
STN_002,2026-06-24 17:00:00,387,337
stn_001,2026-06-13 23:00:00,88,72
stn_004,2026-06-12 18:00:00,555,446
STN_007,2026-06-02 16:00:00,-253,244
STN_005,2026-06-14 1:00:00,69,67
stn_002,2026-06-27 23:00:00,81,79
STN_007,2026-06-24 8:00:00,497,412
STN_008,2026-06-07 21:00:00,130,112
Stn_004,2026-06-09 21:00:00,146,119
stn_010,2026-06-15 15:00:00,118,121
STN_010,2026-06-15 0:00:00,82,82
